approved,drug_id,experimental,illicit,investigational,name,nutraceutical,smile,vet_approved,withdrawn,adrs
1,DB00222,0,0,0,Glimepiride,0,[H][C@]1(C)CC[C@@]([H])(CC1)N=C(O)NS(=O)(=O)C1=CC=C(CCN=C(O)N2CC(C)=C(CC)C2=O)C=C1,0,0,"14, 08, 21, 03, 10, 20, 24, 09, 02, 01, 17, 19, 25, 06, 22, 05, 23, 13, 15, 07"
1,DB00223,0,0,0,Diflorasone,0,[H][C@@]12C[C@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,0,0,"08, 10, 11, 17, 23, 12"
1,DB00224,0,0,0,Indinavir,0,CC(C)(C)NC(=O)[C@@H]1CN(CC2=CN=CC=C2)CCN1C[C@@H](O)C[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H]1[C@H](O)CC2=CC=CC=C12,0,0,"14, 08, 10, 13, 03, 24, 11, 19, 01, 17, 09, 02, 22, 05, 23, 20, 15, 07"
1,DB00225,0,0,1,Gadodiamide,0,O=C1[O-][Gd+3]234567[O]=C(C[N]2(CC[N]3(CC([O-]4)=O)CC[N]5(CC(=[O]6)NC)CC(=O)[O-]7)C1)NC,0,0,"08, 10, 20, 21, 04, 24, 02, 07, 19, 17, 11, 09, 06, 22, 25, 23, 13, 15, 12, 14"
1,DB00226,0,0,0,Guanadrel,0,NC(N)=NCC1COC2(CCCCC2)O1,0,0,
1,DB00227,0,0,1,Lovastatin,0,[H][C@]12[C@H](C[C@@H](C)C=C1C=C[C@H](C)[C@@H]2CC[C@@H]1C[C@@H](O)CC(=O)O1)OC(=O)[C@@H](C)CC,0,0,"21, 03, 04, 24, 17, 07, 08, 09, 16, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15"
1,DB00228,0,0,1,Enflurane,0,FC(F)OC(F)(F)C(F)Cl,1,0,"14, 08, 02, 09, 19, 24, 17, 22, 13, 15, 12, 07"
1,DB00229,0,0,1,Cefotiam,0,[H][C@]12SCC(CSC3=NN=NN3CCN(C)C)=C(N1C(=O)[C@H]2NC(=O)CC1=CSC(N)=N1)C(O)=O,0,0,
1,DB00230,0,1,1,Pregabalin,0,CC(C)C[C@H](CN)CC(O)=O,0,0,"21, 03, 04, 24, 17, 25, 07, 08, 26, 09, 16, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 18, 15"
1,DB00231,0,0,1,Temazepam,0,CN1C2=C(C=C(Cl)C=C2)C(=NC(O)C1=O)C1=CC=CC=C1,0,0,"21, 03, 04, 24, 17, 25, 07, 08, 09, 22, 23, 13, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15"
1,DB00232,0,0,0,Methyclothiazide,0,CN1C(CCl)NC2=CC(Cl)=C(C=C2S1(=O)=O)S(N)(=O)=O,0,0,"14, 08, 10, 04, 24, 11, 02, 01, 17, 06, 09, 19, 22, 05, 23, 20, 15, 12, 07"
1,DB00233,0,0,0,Aminosalicylic Acid,0,NC1=CC(O)=C(C=C1)C(O)=O,0,0,"14, 08, 13, 10, 16, 09, 11, 01, 17, 06, 02, 24, 05, 23, 20, 07"
1,DB00234,1,0,0,Reboxetine,0,[H][C@@](OC1=CC=CC=C1OCC)(C1=CC=CC=C1)[C@@]1([H])CNCCO1,0,0,"14, 08, 21, 20, 10, 04, 26, 02, 11, 19, 01, 17, 06, 24, 22, 05, 23, 13, 15, 07"
1,DB00235,0,0,0,Milrinone,0,CC1=C(C=C(C#N)C(=O)N1)C1=CC=NC=C1,0,0,"08, 10, 02, 24, 01, 17, 22, 23, 13, 12, 14"
1,DB00236,0,0,0,Pipobroman,0,BrCCC(=O)N1CCN(CC1)C(=O)CCBr,0,0,
1,DB00237,0,1,0,Butabarbital,0,CCC(C)C1(CC)C(=O)NC(=O)NC1=O,0,0,"08, 10, 24, 09, 19, 02, 17, 22, 23, 12, 07"
1,DB00238,0,0,0,Nevirapine,0,CC1=C2NC(=O)C3=C(N=CC=C3)N(C3CC3)C2=NC=C1,0,0,"08, 10, 20, 09, 11, 19, 01, 17, 06, 07, 24, 23, 13, 15, 12, 14"
1,DB00239,0,0,0,Oxiconazole,0,ClC1=CC(Cl)=C(CO\N=C(/CN2C=CN=C2)C2=CC=C(Cl)C=C2Cl)C=C1,0,0,"08, 10, 11, 17, 23, 12"
1,DB00240,0,0,0,Alclometasone,0,[H][C@@]12C[C@@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])[C@H](Cl)CC2=CC(=O)C=C[C@]12C,0,0,"08, 10, 11, 17, 23, 12"
1,DB00241,0,1,0,Butalbital,0,CC(C)CC1(CC=C)C(=O)NC(=O)NC1=O,0,0,
1,DB00242,0,0,1,Cladribine,0,NC1=C2N=CN([C@H]3C[C@H](O)[C@@H](CO)O3)C2=NC(Cl)=N1,0,0,"14, 08, 10, 13, 24, 11, 02, 01, 19, 17, 16, 22, 23, 20, 15, 12, 07"
1,DB00243,0,0,1,Ranolazine,0,COC1=CC=CC=C1OCC(O)CN1CCN(CC(=O)NC2=C(C)C=CC=C2C)CC1,0,0,"08, 10, 13, 04, 02, 24, 07, 01, 17, 06, 19, 22, 05, 23, 20, 12, 14"
1,DB00244,0,0,0,Mesalazine,0,NC1=CC(C(O)=O)=C(O)C=C1,0,0,"21, 04, 24, 17, 25, 07, 08, 09, 16, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15"
1,DB00245,0,0,0,Benzatropine,0,[H][C@]12CC[C@]([H])(C[C@@]([H])(C1)OC(C1=CC=CC=C1)C1=CC=CC=C1)N2C,0,0,"14, 08, 10, 20, 24, 02, 19, 17, 06, 23, 13, 12, 07"
1,DB00246,0,0,0,Ziprasidone,0,ClC1=C(CCN2CCN(CC2)C2=NSC3=CC=CC=C23)C=C2CC(=O)NC2=C1,0,0,"21, 04, 24, 17, 25, 07, 08, 26, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15"
1,DB00247,0,0,0,Methysergide,0,[H][C@@]12CC3=CN(C)C4=C3C(=CC=C4)C1=C[C@H](CN2C)C(=O)NC(CC)CO,0,0,"14, 08, 21, 20, 10, 24, 02, 19, 01, 17, 06, 22, 23, 13, 15, 12, 07"
1,DB00248,0,0,0,Cabergoline,0,[H][C@@]12CC3=CNC4=CC=CC(=C34)[C@@]1([H])C[C@H](CN2CC=C)C(=O)N(CCCN(C)C)C(=O)NCC,0,0,"21, 03, 04, 24, 17, 07, 08, 26, 16, 09, 22, 23, 13, 14, 10, 02, 19, 20, 11, 06, 15"
1,DB00249,0,0,1,Idoxuridine,0,OC[C@H]1O[C@H](C[C@@H]1O)N1C=C(I)C(=O)NC1=O,0,0,"08, 24, 11, 17, 06, 25, 23, 13"
1,DB00250,0,0,1,Dapsone,0,NC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(N)C=C1,0,0,"21, 04, 24, 17, 07, 08, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15"
1,DB00251,0,0,0,Terconazole,0,CC(C)N1CCN(CC1)C1=CC=C(OC[C@H]2CO[C@@](CN3C=NC=N3)(O2)C2=C(Cl)C=C(Cl)C=C2)C=C1,0,0,"08, 21, 17, 23, 13, 15, 07"
1,DB00252,0,0,0,Phenytoin,0,O=C1NC(=O)C(N1)(C1=CC=CC=C1)C1=CC=CC=C1,1,0,"21, 04, 24, 17, 25, 07, 08, 26, 09, 16, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15"
1,DB00253,0,0,0,Medrysone,0,[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])C[C@H](C)C2=CC(=O)CC[C@]12C,0,0,"21, 04, 24, 17, 07, 08, 09, 16, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15"
1,DB00254,0,0,1,Doxycycline,0,[H][C@@]12[C@@H](C)C3=C(C(O)=CC=C3)C(=O)C1=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@]1([H])[C@H]2O,1,0,"21, 04, 24, 17, 25, 07, 08, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 20, 11, 18, 15"
1,DB00255,0,0,1,Diethylstilbestrol,0,CC\C(=C(\CC)C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,0,0,
1,DB00256,0,0,1,Lymecycline,0,[H][C@@]12C[C@@]3([H])C(C(=O)C4=C(O)C=CC=C4[C@@]3(C)O)=C(O)[C@]1(O)C(=O)C(C(=O)NCNCCCC[C@H](N)C(O)=O)=C(O)[C@H]2N(C)C,0,0,"10, 03, 21, 02, 11, 09, 01, 17, 06, 24, 18, 23, 13, 12, 07"
1,DB00257,0,0,0,Clotrimazole,0,ClC1=CC=CC=C1C(N1C=CN=C1)(C1=CC=CC=C1)C1=CC=CC=C1,1,0,"14, 08, 13, 10, 21, 09, 24, 11, 17, 23, 20, 15, 12, 07"
1,DB00258,0,0,1,Calcium acetate,0,[Ca++].CC([O-])=O.CC([O-])=O,0,0,
1,DB00259,0,0,0,Sulfanilamide,0,NC1=CC=C(C=C1)S(N)(=O)=O,0,0,"08, 17"
1,DB00260,0,0,0,Cycloserine,0,N[C@@H]1CONC1=O,0,0,"08, 10, 13, 04, 09, 24, 19, 02, 17, 23, 20, 15, 07"
1,DB00261,0,0,0,Anagrelide,0,ClC1=CC=C2N=C3NC(=O)CN3CC2=C1Cl,0,0,"21, 04, 24, 17, 25, 07, 08, 16, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 20, 11, 06, 15"
1,DB00262,0,0,1,Carmustine,0,ClCCNC(=O)N(CCCl)N=O,0,0,"21, 03, 24, 17, 07, 08, 26, 16, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15"
1,DB00263,0,0,0,Sulfisoxazole,0,CC1=NOC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1C,1,0,"14, 08, 13, 10, 04, 02, 11, 24, 19, 01, 09, 17, 06, 22, 05, 23, 20, 15, 12, 07"
1,DB00264,0,0,1,Metoprolol,0,COCCC1=CC=C(OCC(O)CNC(C)C)C=C1,0,0,"21, 04, 24, 17, 07, 08, 26, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15"
1,DB00265,0,0,0,Crotamiton,0,CCN(C(=O)C=CC)C1=CC=CC=C1C,0,0,"10, 23"
1,DB00266,0,0,0,Dicoumarol,0,OC1=C(CC2=C(O)C3=C(OC2=O)C=CC=C3)C(=O)OC2=C1C=CC=C2,0,0,
1,DB00267,0,0,0,Cefmenoxime,0,[H][C@]12SCC(CSC3=NN=NN3C)=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)\C1=CSC(N)=N1)C(O)=O,0,0,
1,DB00268,0,0,1,Ropinirole,0,CCCN(CCC)CCC1=C2CC(=O)NC2=CC=C1,0,0,"21, 03, 04, 24, 17, 25, 07, 08, 26, 16, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15"
0,DB00269,0,0,1,Chlorotrianisene,0,COC1=CC=C(C=C1)C(Cl)=C(C1=CC=C(OC)C=C1)C1=CC=C(OC)C=C1,0,1,
1,DB00270,0,0,1,Isradipine,0,COC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC2=NON=C12)C(=O)OC(C)C,0,0,"14, 08, 10, 20, 21, 04, 24, 11, 09, 01, 17, 19, 02, 06, 22, 23, 13, 15, 12, 07"
1,DB00271,0,0,0,Diatrizoate,0,CC(=O)NC1=C(I)C(C(O)=O)=C(I)C(NC(C)=O)=C1I,1,0,"21, 03, 24, 17, 25, 07, 08, 16, 22, 23, 13, 12, 14, 10, 02, 19, 01, 20, 11, 06, 15"
1,DB00272,0,0,0,Betazole,0,NCCC1=CC=NN1,0,0,
1,DB00273,0,0,0,Topiramate,0,[H][C@@]12CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@]3([H])[C@]1([H])OC(C)(C)O2,0,0,"21, 03, 04, 24, 17, 25, 07, 08, 26, 09, 16, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 18, 15"
1,DB00274,0,0,1,Cefmetazole,0,[H][C@]12SCC(CSC3=NN=NN3C)=C(N1C(=O)[C@]2(NC(=O)CSCC#N)OC)C(O)=O,0,0,
1,DB00275,0,0,1,Olmesartan,0,CCCC1=NC(=C(N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1)C(O)=O)C(C)(C)O,0,0,"14, 08, 13, 10, 04, 02, 11, 19, 24, 01, 06, 17, 09, 22, 05, 23, 20, 15, 12, 07"
1,DB00276,0,0,1,Amsacrine,0,COC1=C(NC2=C3C=CC=CC3=NC3=CC=CC=C23)C=CC(NS(C)(=O)=O)=C1,0,0,"14, 08, 10, 20, 03, 02, 11, 24, 01, 17, 19, 06, 16, 22, 09, 23, 13, 15, 12, 07"
1,DB00277,0,0,0,Theophylline,0,CN1C2=C(NC=N2)C(=O)N(C)C1=O,0,0,"14, 08, 10, 20, 24, 11, 19, 02, 17, 22, 05, 23, 13, 15, 12, 07"
1,DB00278,0,0,1,Argatroban,0,C[C@@H]1CCN([C@H](C1)C(O)=O)C(=O)[C@H](CCCNC(N)=N)NS(=O)(=O)C1=CC=CC2=C1NCC(C)C2,0,0,"14, 08, 10, 20, 02, 24, 11, 01, 19, 17, 25, 22, 23, 13, 15, 12, 07"
1,DB00279,0,0,0,Liothyronine,0,N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C=C2)C(I)=C1)C(O)=O,1,0,"10, 02, 24, 22, 23, 13, 15, 12"
1,DB00280,0,0,0,Disopyramide,0,CC(C)N(CCC(C(N)=O)(C1=CC=CC=C1)C1=NC=CC=C1)C(C)C,0,0,"14, 08, 21, 13, 10, 04, 24, 02, 19, 01, 17, 06, 09, 22, 05, 23, 20, 15, 07"
1,DB00281,0,0,0,Lidocaine,0,CCN(CC)CC(=O)NC1=C(C)C=CC=C1C,1,0,"08, 10, 03, 20, 04, 02, 11, 19, 01, 17, 06, 07, 24, 22, 25, 23, 13, 15, 12, 14"
1,DB00282,0,0,0,Pamidronic acid,0,NCCC(O)(P(O)(O)=O)P(O)(O)=O,0,0,
1,DB00283,0,0,1,Clemastine,0,CN1CCC[C@@H]1CCO[C@](C)(C1=CC=CC=C1)C1=CC=C(Cl)C=C1,0,0,"14, 08, 10, 04, 24, 11, 19, 01, 17, 02, 06, 22, 23, 20, 15, 07"
1,DB00284,0,0,1,Acarbose,0,[H][C@@](O)(CO)[C@@]([H])(O[C@@]1([H])O[C@]([H])(CO)[C@@]([H])(O[C@@]2([H])O[C@]([H])(C)[C@@]([H])(N[C@@]3([H])C=C(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]3([H])O)[C@]([H])(O)[C@@]2([H])O)[C@]([H])(O)[C@@]1([H])O)[C@]([H])(O)[C@@]([H])(O)C=O,0,0,"08, 10, 09, 11, 07, 01, 24, 05, 23, 13, 12, 14"
1,DB00285,0,0,0,Venlafaxine,0,COC1=CC=C(C=C1)C(CN(C)C)C1(O)CCCCC1,0,0,"21, 03, 04, 24, 17, 25, 07, 08, 26, 09, 16, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 18, 15"
1,DB00287,0,0,0,Travoprost,0,CC(C)OC(=O)CCC\C=C/C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1\C=C\[C@@H](O)COC1=CC=CC(=C1)C(F)(F)F,0,0,"14, 08, 10, 20, 21, 02, 24, 19, 16, 17, 06, 11, 22, 23, 13, 15, 12, 07"
1,DB00288,0,0,0,Amcinonide,0,[H][C@@]12C[C@H]3OC4(CCCC4)O[C@@]3(C(=O)COC(C)=O)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,0,0,"08, 10, 24, 11, 17, 06, 05, 23, 12, 14"
1,DB00289,0,0,0,Atomoxetine,0,CNCC[C@@H](OC1=CC=CC=C1C)C1=CC=CC=C1,0,0,"14, 08, 21, 20, 04, 02, 11, 19, 24, 17, 06, 22, 05, 23, 13, 15, 12, 07"
1,DB00290,0,0,1,Bleomycin,0,C[C@@H](O)[C@H](NC(=O)[C@@H](C)[C@H](O)[C@@H](C)NC(=O)[C@@H](NC(=O)C1=C(C)C(N)=NC(=N1)[C@H](CC(N)=O)NC[C@H](N)C(N)=O)[C@@H](OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(OC(N)=O)C1O)C1=CN=CN1)C(=O)NCCC1=NC(=CS1)C1=NC(=CS1)C(=O)NCCC[S+](C)C,0,0,"03, 04, 24, 17, 25, 07, 08, 09, 16, 22, 23, 13, 12, 14, 10, 02, 19, 01, 20, 11, 06, 15"
1,DB00291,0,0,0,Chlorambucil,0,OC(=O)CCCC1=CC=C(C=C1)N(CCCl)CCCl,0,0,"21, 17, 25, 07, 08, 26, 09, 16, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15"
1,DB00292,0,0,0,Etomidate,0,CCOC(=O)C1=CN=CN1[C@H](C)C1=CC=CC=C1,0,0,"08, 02, 24, 19, 07, 17, 25, 22, 12, 14"
1,DB00293,0,0,1,Raltitrexed,0,CN(CC1=CC2=C(NC(C)=NC2=O)C=C1)C1=CC=C(S1)C(=O)N[C@@H](CCC(O)=O)C(O)=O,0,0,"08, 10, 13, 16, 02, 07, 09, 17, 01, 24, 11, 22, 06, 23, 20, 15, 14"
1,DB00294,0,0,1,Etonogestrel,0,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)CC(=C)[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H],0,0,"21, 03, 04, 24, 17, 07, 08, 16, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 18, 15"
1,DB00295,0,0,1,Morphine,0,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])C=C[C@@H]2O,0,0,"21, 04, 24, 17, 25, 07, 08, 26, 09, 16, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 18, 15"
1,DB00296,0,0,0,Ropivacaine,0,CCCN1CCCC[C@H]1C(=O)NC1=C(C)C=CC=C1C,0,0,"21, 03, 04, 24, 17, 25, 07, 08, 09, 16, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 18, 15"
1,DB00297,0,0,1,Bupivacaine,0,CCCCN1CCCCC1C(=O)NC1=C(C)C=CC=C1C,0,0,"03, 04, 24, 17, 25, 07, 08, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 20, 11, 06, 18, 15"
1,DB00298,0,0,0,Dapiprazole,0,CC1=CC=CC=C1N1CCN(CCC2=NN=C3CCCCN23)CC1,0,0,
1,DB00299,0,0,0,Penciclovir,0,NC1=NC(=O)C2=C(N1)N(CCC(CO)CO)C=N2,0,0,"08, 10, 11, 07, 17, 22, 23, 12, 14"
1,DB00300,0,0,1,Tenofovir disoproxil,0,[H][C@@](C)(CN1C=NC2=C(N)N=CN=C12)OCP(=O)(OCOC(=O)OC(C)C)OCOC(=O)OC(C)C,0,0,
1,DB00301,0,0,1,Flucloxacillin,0,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C1=C(C)ON=C1C1=C(F)C=CC=C1Cl)C(O)=O,0,0,"14, 08, 10, 21, 13, 24, 11, 19, 01, 17, 09, 02, 22, 23, 20, 15, 12, 07"
1,DB00302,0,0,0,Tranexamic acid,0,NC[C@H]1CC[C@@H](CC1)C(O)=O,0,0,
1,DB00303,0,0,1,Ertapenem,0,[H][C@]12[C@@H](C)C(S[C@]3([H])CN[C@@]([H])(C3)C(=O)NC3=CC=CC(=C3)C(O)=O)=C(N1C(=O)[C@]2([H])[C@@H](C)O)C(O)=O,0,0,"21, 03, 04, 24, 17, 07, 08, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 15"
1,DB00304,0,0,0,Desogestrel,0,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)CC(=C)[C@]1([H])[C@@]3([H])CCCC=C3CC[C@@]21[H],0,0,"21, 20, 10, 24, 09, 19, 07, 16, 06, 18, 17, 05, 23, 13, 14"
1,DB00305,0,0,0,Mitomycin,0,CO[C@]12[C@H]3N[C@H]3CN1C1=C([C@H]2COC(N)=O)C(=O)C(N)=C(C)C1=O,0,0,"08, 20, 24, 02, 07, 01, 17, 19, 16, 11, 22, 06, 23, 13, 12, 14"
1,DB00306,0,1,0,Talbutal,0,CCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,0,0,
1,DB00307,0,0,1,Bexarotene,0,CC1=CC2=C(C=C1C(=C)C1=CC=C(C=C1)C(O)=O)C(C)(C)CCC2(C)C,0,0,"21, 04, 24, 17, 07, 08, 26, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15"
1,DB00308,0,0,0,Ibutilide,0,CCCCCCCN(CC)CCCC(O)C1=CC=C(NS(C)(=O)=O)C=C1,0,0,"08, 20, 02, 11, 19, 24, 17, 01, 22, 13, 15, 07"
1,DB00309,0,0,1,Vindesine,0,[H][C@@]12N3CC[C@@]11C4=C(C=C(OC)C(=C4)[C@]4(C[C@@H]5C[N@@](C[C@](O)(CC)C5)CCC5=C4NC4=CC=CC=C54)C(=O)OC)N(C)[C@@]1([H])[C@](O)([C@H](O)[C@]2(CC)C=CC3)C(N)=O,0,0,
1,DB00310,0,0,0,Chlorthalidone,0,NS(=O)(=O)C1=C(Cl)C=CC(=C1)C1(O)NC(=O)C2=CC=CC=C12,0,0,"14, 08, 10, 21, 20, 04, 02, 24, 19, 01, 17, 09, 11, 06, 05, 23, 13, 15, 12, 07"
0,DB00311,0,0,0,Ethoxzolamide,0,CCOC1=CC2=C(C=C1)N=C(S2)S(N)(=O)=O,0,1,
1,DB00312,0,0,1,Pentobarbital,0,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,1,0,"08, 10, 02, 09, 19, 24, 17, 01, 07, 22, 23, 13, 12, 14"
1,DB00313,0,0,1,Valproic Acid,0,CCCC(CCC)C(O)=O,0,0,"21, 03, 04, 24, 17, 25, 07, 08, 26, 09, 16, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15"
1,DB00314,0,0,0,Capreomycin,0,[H][C@@]1(CCN=C(N)N1)[C@]1([H])NC(=O)\C(NC(=O)[C@H](CNC(=O)C[C@@H](N)CCCN)NC(=O)[C@H](C)NC(=O)[C@@H](N)CNC1=O)=C/NC(N)=O.[H][C@@]1(CCN=C(N)N1)[C@]1([H])NC(=O)\C(NC(=O)[C@H](CNC(=O)C[C@@H](N)CCCN)NC(=O)[C@H](CO)NC(=O)[C@@H](N)CNC1=O)=C/NC(N)=O,0,0,"08, 13, 10, 04, 24, 01, 17, 23, 20, 12, 14"
1,DB00315,0,0,1,Zolmitriptan,0,CN(C)CCC1=CNC2=CC=C(C[C@H]3COC(=O)N3)C=C12,0,0,"21, 04, 24, 17, 25, 07, 08, 26, 09, 16, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 18, 15"
1,DB00316,0,0,0,Acetaminophen,0,CC(=O)NC1=CC=C(O)C=C1,0,0,"08, 10, 04, 02, 09, 19, 01, 17, 07, 24, 06, 22, 23, 20, 15, 12, 14"
1,DB00317,0,0,1,Gefitinib,0,COC1=C(OCCCN2CCOCC2)C=C2C(NC3=CC(Cl)=C(F)C=C3)=NC=NC2=C1,0,0,"21, 04, 24, 17, 25, 07, 08, 09, 16, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15"
1,DB00318,0,1,0,Codeine,0,[H][C@]12C=C[C@H](O)[C@@H]3OC4=C5C(C[C@H]1N(C)CC[C@@]235)=CC=C4OC,0,0,"08, 10, 04, 24, 02, 19, 07, 17, 06, 22, 23, 13, 15, 14"
1,DB00319,0,0,0,Piperacillin,0,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](NC(=O)N1CCN(CC)C(=O)C1=O)C1=CC=CC=C1)C(O)=O,0,0,"14, 08, 10, 20, 09, 24, 11, 01, 17, 02, 25, 23, 13, 15, 12, 07"
1,DB00320,0,0,1,Dihydroergotamine,0,[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)O[C@@]21O,0,0,"08, 10, 26, 20, 04, 21, 02, 11, 19, 07, 17, 06, 01, 24, 22, 23, 13, 15, 12, 14"
1,DB00321,0,0,0,Amitriptyline,0,CN(C)CCC=C1C2=CC=CC=C2CCC2=CC=CC=C12,0,0,"21, 03, 04, 24, 17, 07, 08, 26, 09, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 06, 15"
1,DB00322,0,0,0,Floxuridine,0,OC[C@H]1O[C@H](C[C@@H]1O)N1C=C(F)C(=O)NC1=O,0,0,"14, 08, 10, 24, 02, 09, 01, 17, 06, 11, 19, 22, 23, 13, 15, 12, 07"
1,DB00323,0,0,0,Tolcapone,0,CC1=CC=C(C=C1)C(=O)C1=CC(=C(O)C(O)=C1)[N+]([O-])=O,0,1,"21, 04, 24, 17, 25, 07, 08, 26, 16, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 18, 15"
1,DB00324,0,0,1,Fluorometholone,0,[H][C@@]12CC[C@](O)(C(C)=O)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](C)C2=CC(=O)C=C[C@]12C,0,0,"08, 10, 21, 16, 11, 19, 24, 17, 06, 07, 02, 05, 23, 15, 12, 14"
1,DB00325,0,0,1,Nitroprusside,0,O=N[Fe--](C#N)(C#N)(C#N)(C#N)C#N,0,0,"14, 08, 04, 24, 02, 19, 01, 17, 06, 22, 05, 23, 13, 15, 12, 07"
1,DB00326,0,0,0,Calcium glucoheptonate,0,[Ca++].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(O)C([O-])=O.OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(O)C([O-])=O,0,0,
1,DB00327,0,1,0,Hydromorphone,0,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])CCC2=O,0,0,"21, 04, 24, 17, 25, 07, 08, 26, 09, 16, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15"
1,DB00328,0,0,1,Indometacin,0,COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(O)=O,0,0,
1,DB00330,0,0,0,Ethambutol,0,CC[C@@H](CO)NCCN[C@@H](CC)CO,0,0,"08, 10, 03, 13, 09, 24, 11, 01, 17, 06, 19, 02, 22, 07, 23, 20, 15, 12, 14"
1,DB00331,0,0,0,Metformin,0,CN(C)C(=N)NC(N)=N,0,0,"21, 04, 24, 17, 07, 08, 09, 16, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15"
1,DB00332,1,0,0,Ipratropium,0,[H][C@]12CC[C@]([H])(C[C@@H](C1)OC(=O)C(CO)C1=CC=CC=C1)[N+]2(C)C(C)C,0,0,
