drug_id,name,smile,toxicity
DB01030,Topotecan,CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=CC4=C(C=CC(O)=C4CN(C)C)N=C13)C2=O,0
DB11760,Talazoparib,CN1N=CN=C1[C@@H]1[C@H](NC2=C3C1=NNC(=O)C3=CC(F)=C2)C1=CC=C(F)C=C1,0
DB11264,Calcium glycerophosphate,[Ca++].OCC(CO)OP([O-])([O-])=O,0
DB00942,Cycrimine,OC(CCN1CCCCC1)(C1CCCC1)C1=CC=CC=C1,0
DB12127,Sultamicillin,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)C3=CC=CC=C3)C(=O)N2[C@H]1C(=O)OCOC(=O)[C@@H]1N2[C@@H](CC2=O)S(=O)(=O)C1(C)C,0
DB00936,Salicylic acid,OC(=O)C1=CC=CC=C1O,0
DB11156,Pyrantel,[H]\C(=C(\[H])C1=NCCCN1C)C1=CC=CS1,0
DB00749,Etodolac,CCC1=C2NC3=C(CCOC3(CC)CC(O)=O)C2=CC=C1,0
DB00296,Ropivacaine,CCCN1CCCC[C@H]1C(=O)NC1=C(C)C=CC=C1C,0
DB00858,Drostanolone,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)[C@H](C)C[C@]12C,1
DB06148,Mianserin,CN1CCN2C(C1)C1=CC=CC=C1CC1=CC=CC=C21,0
DB00540,Nortriptyline,CNCCC=C1C2=CC=CC=C2CCC2=CC=CC=C12,0
DB04918,Ceftobiprole,[H][C@@]1(NC(=O)C(=N/O)\C2=NSC(N)=N2)C(=O)N2C(C(O)=O)=C(CS[C@]12[H])\C=C1/CCN(C1=O)[C@]1([H])CCNC1,0
DB09129,Chromic chloride,[Cl-].[Cl-].[Cl-].[Cr+3],0
DB00391,Sulpiride,CCN1CCCC1CNC(=O)C1=C(OC)C=CC(=C1)S(N)(=O)=O,0
DB00556,Perflutren,FC(F)(F)C(F)(F)C(F)(F)F,0
DB06228,Rivaroxaban,[H][C@]1(CNC(=O)C2=CC=C(Cl)S2)CN(C(=O)O1)C1=CC=C(C=C1)N1CCOCC1=O,0
DB09313,Ioxaglic acid,CNC(=O)C1=C(I)C(C(=O)NCC(=O)NC2=C(I)C(C(O)=O)=C(I)C(C(=O)NCCO)=C2I)=C(I)C(N(C)C(C)=O)=C1I,0
DB11750,Clobetasol,[H][C@@]12C[C@H](C)[C@](O)(C(=O)CCl)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,0
DB00461,Nabumetone,COC1=CC2=C(C=C1)C=C(CCC(C)=O)C=C2,0
DB00515,Cisplatin,[H][N]([H])([H])[Pt](Cl)(Cl)[N]([H])([H])[H],0
DB14099,"1,2-Distearoyllecithin",CCCCCCCCCCCCCCCCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCCC,0
DB00464,Sodium Tetradecyl Sulfate,[Na+].CCCCC(CC)CCC(CC(C)C)OS([O-])(=O)=O,0
DB09139,Technetium Tc-99m oxidronate,[99Tc].OC(P(O)(O)=O)P(O)(O)=O,0
DB09085,Tetracaine,CCCCNC1=CC=C(C=C1)C(=O)OCCN(C)C,0
DB14527,Chromic nitrate,[Cr+3].[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O,0
DB09004,Clobutinol,CC(CN(C)C)C(C)(O)CC1=CC=C(Cl)C=C1,1
DB08828,Vismodegib,CS(=O)(=O)C1=CC(Cl)=C(C=C1)C(=O)NC1=CC=C(Cl)C(=C1)C1=CC=CC=N1,0
DB00450,Droperidol,FC1=CC=C(C=C1)C(=O)CCCN1CCC(=CC1)N1C(=O)NC2=CC=CC=C12,0
DB01451,1-Androstenedione,C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=O)C=C[C@]34C)[C@@H]1CCC2=O,1
DB06698,Betahistine,CNCCC1=CC=CC=N1,0
DB12754,Iodide,[I-],0
DB00319,Piperacillin,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](NC(=O)N1CCN(CC)C(=O)C1=O)C1=CC=CC=C1)C(O)=O,0
DB06795,Mafenide,NCC1=CC=C(C=C1)S(N)(=O)=O,0
DB01551,Dihydrocodeine,[H][C@@]12OC3=C(OC)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])CC[C@@H]2O,0
DB00557,Hydroxyzine,OCCOCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1,0
DB01518,Benzethidine,CCOC(=O)C1(CCN(CCOCC2=CC=CC=C2)CC1)C1=CC=CC=C1,1
DB09101,Elvitegravir,[H][C@@](CO)(C(C)C)N1C=C(C(O)=O)C(=O)C2=C1C=C(OC)C(CC1=C(F)C(Cl)=CC=C1)=C2,0
DB00671,Cefixime,[H][C@]12SCC(C=C)=C(N1C(=O)[C@H]2NC(=O)C(=N/OCC(O)=O)\C1=CSC(N)=N1)C(O)=O,0
DB06725,Lornoxicam,CN1C(C(=O)NC2=CC=CC=N2)=C(O)C2=C(C=C(Cl)S2)S1(=O)=O,0
DB01500,Oxabolone,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCC(=O)C(O)=C3CC[C@@]21[H],1
DB01259,Lapatinib,CS(=O)(=O)CCNCC1=CC=C(O1)C1=CC2=C(C=C1)N=CN=C2NC1=CC(Cl)=C(OCC2=CC(F)=CC=C2)C=C1,0
DB03575,Phencyclidine,C1CCN(CC1)C1(CCCCC1)C1=CC=CC=C1,1
DB09195,Lorpiprazole,[H][C@@]12CCC[C@]1([H])C1=NN=C(CCN3CCN(CC3)C3=CC=CC(=C3)C(F)(F)F)N1C2,0
DB11279,Brilliant green cation,CCN(CC)C1=CC=C(C=C1)C(C1=CC=CC=C1)=C1C=CC(C=C1)=[N+](CC)CC,0
DB00226,Guanadrel,NC(N)=NCC1COC2(CCCCC2)O1,0
DB05013,Ingenol mebutate,[H][C@@]12C[C@@H](C)[C@]34C=C(C)[C@H](OC(=O)C(\C)=C/C)[C@@]3(O)[C@H](O)C(CO)=C[C@@]([H])(C4=O)[C@]1([H])C2(C)C,0
DB00383,Oxyphencyclimine,CN1CCCN=C1COC(=O)C(O)(C1CCCCC1)C1=CC=CC=C1,0
DB09570,Ixazomib,[H][C@@](CC(C)C)(N=C(O)CN=C(O)C1=C(Cl)C=CC(Cl)=C1)B(O)O,0
DB11791,Capmatinib,CNC(=O)C1=CC=C(C=C1F)C1=NN2C(CC3=CC=C4N=CC=CC4=C3)=CN=C2N=C1,0
DB14184,Cinnamaldehyde,O=C\C=C\C1=CC=CC=C1,0
DB11589,Neon,[Ne],0
DB00242,Cladribine,NC1=C2N=CN([C@H]3C[C@H](O)[C@@H](CO)O3)C2=NC(Cl)=N1,0
DB01112,Cefuroxime,[H][C@]12SCC(COC(N)=O)=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)\C1=CC=CO1)C(O)=O,0
DB00712,Flurbiprofen,CC(C(O)=O)C1=CC(F)=C(C=C1)C1=CC=CC=C1,0
DB00719,Azatadine,CN1CCC(CC1)=C1C2=CC=CC=C2CCC2=C1N=CC=C2,0
DB14500,Potassium,[KH],0
DB04398,Lactic acid,CC(O)C(O)=O,0
DB00186,Lorazepam,OC1N=C(C2=CC=CC=C2Cl)C2=C(NC1=O)C=CC(Cl)=C2,0
DB08889,Carfilzomib,CC(C)C[C@H](NC(=O)[C@H](CCC1=CC=CC=C1)NC(=O)CN1CCOCC1)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1,0
DB00187,Esmolol,COC(=O)CCC1=CC=C(OCC(O)CNC(C)C)C=C1,0
DB01082,Streptomycin,CN[C@H]1[C@H](O)[C@@H](O)[C@H](CO)O[C@H]1O[C@H]1[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](NC(N)=N)[C@@H](O)[C@@H]2NC(N)=N)O[C@@H](C)[C@]1(O)C=O,0
DB00341,Cetirizine,OC(=O)COCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1,0
DB00757,Dolasetron,[H][C@@]1(C[C@@]2([H])C[C@]3([H])C[C@@]([H])(C1)N2CC3=O)OC(=O)C1=CNC2=C1C=CC=C2,0
DB01079,Tegaserod,CCCCCNC(=N)N\N=C\C1=CNC2=C1C=C(OC)C=C2,0
DB11611,Lifitegrast,CS(=O)(=O)C1=CC(C[C@H](NC(=O)C2=C(Cl)C3=C(CN(CC3)C(=O)C3=CC=C4C=COC4=C3)C=C2Cl)C(O)=O)=CC=C1,0
DB00746,Deferoxamine,CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,0
DB00446,Chloramphenicol,OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)C1=CC=C(C=C1)[N+]([O-])=O,0
DB12982,Silicon,[Si],0
DB14490,Ferrous ascorbate,[Fe++].[H][C@](O)(CO)[C@@]1([H])OC(=O)C(O)=C1O.[H][C@](O)(CO)[C@@]1([H])OC(=O)C([O-])=C1[O-],0
DB00884,Risedronic acid,OC(CC1=CN=CC=C1)(P(O)(O)=O)P(O)(O)=O,0
DB06480,Prucalopride,COCCCN1CCC(CC1)NC(=O)C1=C2OCCC2=C(N)C(Cl)=C1,0
DB14643,Methylprednisolone aceponate,[H][C@@]12CC[C@](OC(=O)CC)(C(=O)COC(C)=O)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])C[C@H](C)C2=CC(=O)C=C[C@]12C,0
DB09120,Zucapsaicin,COC1=C(O)C=CC(CNC(=O)CCCC\C=C/C(C)C)=C1,0
DB08981,Fenbufen,OC(=O)CCC(=O)C1=CC=C(C=C1)C1=CC=CC=C1,0
DB00962,Zaleplon,CCN(C(C)=O)C1=CC=CC(=C1)C1=CC=NC2=C(C=NN12)C#N,0
DB01351,Amobarbital,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,0
DB04821,Nomifensine,CN1CC(C2=CC=CC=C2)C2=C(C1)C(N)=CC=C2,0
DB06817,Raltegravir,CN1C(=O)C(O)=C(N=C1C(C)(C)NC(=O)C1=NN=C(C)O1)C(=O)NCC1=CC=C(F)C=C1,0
DB01038,Carphenazine,CCC(=O)C1=CC=C2SC3=C(C=CC=C3)N(CCCN3CCN(CCO)CC3)C2=C1,1
DB04896,Milnacipran,CCN(CC)C(=O)C1(CC1CN)C1=CC=CC=C1,0
DB00517,Anisotropine methylbromide,[Br-].CCCC(CCC)C(=O)O[C@H]1CC2CCC(C1)[N+]2(C)C,0
DB06207,Silodosin,C[C@H](CC1=CC2=C(N(CCCO)CC2)C(=C1)C(N)=O)NCCOC1=CC=CC=C1OCC(F)(F)F,0
DB06204,Tapentadol,CC[C@H]([C@@H](C)CN(C)C)C1=CC(O)=CC=C1,0
DB08973,Fluclorolone acetonide,[H][C@@]12C[C@@]3([H])[C@]4([H])C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(Cl)[C@@H](Cl)C[C@]3(C)[C@@]1(OC(C)(C)O2)C(=O)CO,0
DB04836,Amineptine,OC(=O)CCCCCCNC1C2=CC=CC=C2CCC2=CC=CC=C12,1
DB00734,Risperidone,CC1=C(CCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C(=O)N2CCCCC2=N1,0
DB13381,Sodium feredetate,[Na+].[O-]C(=O)C[N+]12CC[N+]34CC(=O)O[Fe--]13(OC(=O)C2)OC(=O)C4,0
DB09027,Ledipasvir,COC(=O)N[C@@H](C(C)C)C(=O)N1CC2(CC2)C[C@H]1C1=NC(=CN1)C1=CC=C2C3=CC=C(C=C3C(F)(F)C2=C1)C1=CC=C2NC(=NC2=C1)[C@@H]1[C@H]2CC[C@H](C2)N1C(=O)[C@@H](NC(=O)OC)C(C)C,0
DB11119,Sodium iodide,[Na+].[I-],0
DB14173,Diazolidinylurea,OCNC(=O)N(CO)C1N(CO)C(=O)N(CO)C1=O,0
DB14015,Sodium bisulfite,[Na+].OS([O-])=O,0
DB01610,Valganciclovir,CC(C)[C@H](N)C(=O)OCC(CO)OCN1C=NC2=C1NC(N)=NC2=O,0
DB00967,Desloratadine,ClC1=CC2=C(C=C1)C(=C1CCNCC1)C1=C(CC2)C=CC=N1,0
DB12867,Benperidol,OC1=NC2=CC=CC=C2N1C1CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1,0
DB05109,Trabectedin,[H][C@@]12[C@@H]3SC[C@]4(NCCC5=C4C=C(OC)C(O)=C5)C(=O)OC[C@H](N1[C@@H](O)[C@@H]1CC4=CC(C)=C(OC)C(O)=C4[C@H]2N1C)C1=C2OCOC2=C(C)C(OC(C)=O)=C31,0
DB00290,Bleomycin,C[C@@H](O)[C@H](NC(=O)[C@@H](C)[C@H](O)[C@@H](C)NC(=O)[C@@H](NC(=O)C1=C(C)C(N)=NC(=N1)[C@H](CC(N)=O)NC[C@H](N)C(N)=O)[C@@H](OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(OC(N)=O)C1O)C1=CN=CN1)C(=O)NCCC1=NC(=CS1)C1=NC(=CS1)C(=O)NCCC[S+](C)C,0
DB01069,Promethazine,CC(CN1C2=CC=CC=C2SC2=CC=CC=C12)N(C)C,0
DB00424,Hyoscyamine,CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)[C@H](CO)C1=CC=CC=C1,0
DB00321,Amitriptyline,CN(C)CCC=C1C2=CC=CC=C2CCC2=CC=CC=C12,0
DB13265,Hexobendine,COC1=CC(=CC(OC)=C1OC)C(=O)OCCCN(C)CCN(C)CCCOC(=O)C1=CC(OC)=C(OC)C(OC)=C1,0
DB06774,Capsaicin,COC1=C(O)C=CC(CNC(=O)CCCC\C=C\C(C)C)=C1,0
DB01045,Rifampicin,CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C2=O)C2=C(O)C(\C=N\N4CCN(C)CC4)=C(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C(O)=C2C(O)=C3C,0
DB08945,Iotroxic acid,OC(COCCOCCOCC(O)=NC1=C(I)C=C(I)C(C(O)=O)=C1I)=NC1=C(I)C=C(I)C(C(O)=O)=C1I,1
DB01515,Benzoylecgonine,[H][C@]12CC[C@]([H])([C@H]([C@H](C1)OC(=O)C1=CC=CC=C1)C(O)=O)N2C,1
DB00926,Etretinate,CCOC(=O)C=C(C)C=CC=C(C)C=CC1=C(C)C(C)=C(OC)C=C1C,1
DB00233,Aminosalicylic Acid,NC1=CC(O)=C(C=C1)C(O)=O,0
DB00275,Olmesartan,CCCC1=NC(=C(N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1)C(O)=O)C(C)(C)O,0
DB14189,Ethylenediamine,NCCN,0
DB08976,Floctafenine,OCC(O)COC(=O)C1=CC=CC=C1NC1=CC=NC2=C(C=CC=C12)C(F)(F)F,0
DB00561,Doxapram,CCN1CC(CCN2CCOCC2)C(C1=O)(C1=CC=CC=C1)C1=CC=CC=C1,0
DB01481,1-Testosterone,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)C=C[C@]12C,1
DB09254,Caroxazone,NC(=O)CN1CC2=CC=CC=C2OC1=O,1
DB00542,Benazepril,[H][C@@]1(CCC2=CC=CC=C2N(CC(O)=O)C1=O)N[C@@H](CCC1=CC=CC=C1)C(=O)OCC,0
DB00156,L-Threonine,C[C@@H](O)[C@H](N)C(O)=O,0
DB12821,Perflubutane,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0
DB14674,Estramustine phosphate,[H][C@@]12CC[C@H](OP(O)(O)=O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(OC(=O)N(CCCl)CCCl)C=C3,0
DB01399,Salsalate,OC(=O)C1=CC=CC=C1OC(=O)C1=CC=CC=C1O,0
DB00598,Labetalol,CC(CCC1=CC=CC=C1)NCC(O)C1=CC(C(N)=O)=C(O)C=C1,0
DB08941,Isoxsuprine,C[C@H](COC1=CC=CC=C1)N[C@H](C)[C@@H](O)C1=CC=C(O)C=C1,0
DB01107,Methyprylon,CCC1(CC)C(=O)NCC(C)C1=O,0
DB00539,Toremifene,CN(C)CCOC1=CC=C(C=C1)C(=C(\CCCl)C1=CC=CC=C1)\C1=CC=CC=C1,0
DB03017,Lauric acid,CCCCCCCCCCCC(O)=O,0
DB09383,Meprednisone,[H][C@]1(C)C[C@@]2([H])[C@]3([H])CCC4=CC(=O)C=C[C@]4(C)[C@@]3([H])C(=O)C[C@]2(C)[C@@]1(O)C(=O)CO,0
DB11244,Cyclomethicone 5,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,0
DB00470,Dronabinol,[H][C@@]12C=C(C)CC[C@@]1([H])C(C)(C)OC1=C2C(O)=CC(CCCCC)=C1,0
DB09213,Dexibuprofen,CC(C)CC1=CC=C(C=C1)[C@H](C)C(O)=O,0
DB09319,Carindacillin,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C(C(=O)OC1=CC2=C(CCC2)C=C1)C1=CC=CC=C1)C(O)=O,0
DB00655,Estrone,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,0
DB06147,Sulfathiazole,NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CS1,0
DB03783,Phenacetin,CCOC1=CC=C(NC(C)=O)C=C1,1
DB01601,Lopinavir,CC(C)[C@H](N1CCCNC1=O)C(=O)N[C@H](C[C@H](O)[C@H](CC1=CC=CC=C1)NC(=O)COC1=C(C)C=CC=C1C)CC1=CC=CC=C1,0
DB08814,Triflusal,CC(=O)OC1=C(C=CC(=C1)C(F)(F)F)C(O)=O,0
DB09366,Propyliodone,CCCOC(=O)CN1C=C(I)C(=O)C(I)=C1,0
DB01294,Bismuth subsalicylate,O[Bi]1OC(=O)C2=CC=CC=C2O1,0
DB09178,Phenaridine,CCC(=O)N(C1CC(C)N(CCC2=CC=CC=C2)CC1C)C1=CC=CC=C1,1
DB00167,Isoleucine,CC[C@H](C)[C@H](N)C(O)=O,0
DB09091,Tixocortol,[H][C@@]12CC[C@](O)(C(=O)CS)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,0
DB11835,Indium In-111 pentetreotide,[111In+3].CC(O)C(CO)N=C(O)C1CSSCC(N=C(O)C(CC2=CC=CC=C2)N=C([O-])CN(CCN(CCC(C(O)=O)C(O)=O)CC([O-])=O)CC([O-])=O)C(O)=NC(CC2=CC=CC=C2)C(O)=NC(CC2=CNC3=CC=CC=C23)C(O)=NC(CCCCN)C([O-])=NC(C(C)O)C(O)=N1,0
DB02266,Flufenamic Acid,OC(=O)C1=CC=CC=C1NC1=CC(=CC=C1)C(F)(F)F,0
DB11336,Kinetin,C(NC1=NC=NC2=C1NC=N2)C1=CC=CO1,0
DB09022,Benfluorex,CC(CC1=CC(=CC=C1)C(F)(F)F)NCCOC(=O)C1=CC=CC=C1,1
DB11110,Magnesium citrate,[Mg++].[Mg++].[Mg++].OC(CC([O-])=O)(CC([O-])=O)C([O-])=O.OC(CC([O-])=O)(CC([O-])=O)C([O-])=O,0
DB01474,"17alpha-methyl-3beta,17beta-dihydroxyandrost-4-ene",C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,1
DB13286,Bumadizone,CCCCC(C(O)=O)C(=O)N(NC1=CC=CC=C1)C1=CC=CC=C1,0
DB06608,Tafenoquine,COC1=CC(C)=C2C(OC3=CC=CC(=C3)C(F)(F)F)=C(OC)C=C(NC(C)CCCN)C2=N1,0
DB11575,Grazoprevir,[H][C@@]12C[C@@]1([H])OC(O)=N[C@]([H])(C(=O)N1C[C@@]([H])(C[C@@]1([H])C(O)=N[C@@]1(C[C@@]1([H])C=C)C(O)=NS(=O)(=O)C1CC1)OC1=C(CCCCC2)N=C2C=CC(OC)=CC2=N1)C(C)(C)C,0
DB01357,Mestranol,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(OC)C=C3,0
DB12792,Boscalid,ClC1=CC=C(C=C1)C1=C(NC(=O)C2=C(Cl)N=CC=C2)C=CC=C1,0
DB14175,alpha-Amyl cinnamaldehyde,CCCCC\C(C=O)=C\C1=CC=CC=C1,0
DB09300,Butylscopolamine,CCCC[N+]1(C)[C@H]2C[C@@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)[C@H](CO)C1=CC=CC=C1,0
DB01224,Quetiapine,OCCOCCN1CCN(CC1)C1=NC2=CC=CC=C2SC2=CC=CC=C12,0
DB14632,Prednisolone tebutate,[H][C@@]12CC[C@](O)(C(=O)COC(=O)CC(C)(C)C)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,0
DB11304,Phenoxyethanol,OCCOC1=CC=CC=C1,0
DB08930,Dolutegravir,[H][C@]12CN3C=C(C(=O)NCC4=CC=C(F)C=C4F)C(=O)C(O)=C3C(=O)N1[C@H](C)CCO2,0
DB00636,Clofibrate,CCOC(=O)C(C)(C)OC1=CC=C(Cl)C=C1,0
DB00302,Tranexamic acid,NC[C@H]1CC[C@@H](CC1)C(O)=O,0
DB01150,Cefprozil,[H][C@]12SCC(C=CC)=C(N1C(=O)[C@@]2([H])NC(=O)[C@H](N)C1=CC=C(O)C=C1)C(O)=O,0
DB08936,Chlorcyclizine,CN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1,0
DB01392,Yohimbine,[H][C@@]12CC[C@H](O)[C@H](C(=O)OC)[C@@]1([H])C[C@]1([H])N(CCC3=C1NC1=CC=CC=C31)C2,0
DB04819,Methapyrilene,CN(C)CCN(CC1=CC=CS1)C1=NC=CC=C1,1
DB08883,Perampanel,O=C1N(C=C(C=C1C1=CC=CC=C1C#N)C1=NC=CC=C1)C1=CC=CC=C1,0
DB01332,Ceftizoxime,[H][C@]12SCC=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)\C1=CSC(N)=N1)C(O)=O,0
DB09082,Vilanterol,OCC1=C(O)C=CC(=C1)[C@@H](O)CNCCCCCCOCCOCC1=C(Cl)C=CC=C1Cl,0
DB01480,Cyprenorphine,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(CC3CC3)[C@]([H])(C4)[C@@]11C[C@]([H])(C(C)(C)O)[C@]2(OC)C=C1,1
DB09277,Choline C 11,[Cl-].C[N+](C)([11CH3])CCO,0
DB01063,Acetophenazine,CC(=O)C1=CC=C2SC3=C(C=CC=C3)N(CCCN3CCN(CCO)CC3)C2=C1,0
DB11817,Baricitinib,CCS(=O)(=O)N1CC(CC#N)(C1)N1C=C(C=N1)C1=C2C=CNC2=NC=N1,0
DB09152,Nitrogen,N#N,0
DB00141,N-Acetylglucosamine,[H]C(=O)[C@H](NC(C)=O)[C@@H](O)[C@H](O)[C@H](O)CO,0
DB00625,Efavirenz,FC(F)(F)[C@]1(OC(=O)NC2=C1C=C(Cl)C=C2)C#CC1CC1,0
DB14191,Diphenylguanidine,N=C(NC1=CC=CC=C1)NC1=CC=CC=C1,0
DB00562,Benzthiazide,NS(=O)(=O)C1=CC2=C(C=C1Cl)N=C(CSCC1=CC=CC=C1)NS2(=O)=O,0
DB01531,Desomorphine,[H][C@@]12CCC[C@@]3([H])[C@@]4([H])CC5=CC=C(O)C(O1)=C5[C@@]23CCN4C,1
DB11793,Niraparib,NC(=O)C1=CC=CC2=CN(N=C12)C1=CC=C(C=C1)[C@@H]1CCCNC1,0
DB09156,Iopromide,COCC(=O)NC1=C(I)C(C(=O)N(C)CC(O)CO)=C(I)C(C(=O)NCC(O)CO)=C1I,0
DB00611,Butorphanol,[H][C@@]12CC3=C(C=C(O)C=C3)[C@]3(CCCC[C@@]13O)CCN2CC1CCC1,0
DB00720,Clodronic acid,OP(O)(=O)C(Cl)(Cl)P(O)(O)=O,0
DB06809,Plerixafor,C(N1CCCNCCNCCCNCC1)C1=CC=C(CN2CCCNCCNCCCNCC2)C=C1,0
DB13246,Quinupramine,C1CN2CCC1C(C2)N1C2=CC=CC=C2CCC2=CC=CC=C12,0
DB01469,Acetorphine,[H][C@@]12OC3=C(OC(C)=O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@@]11C[C@]([H])([C@](C)(O)CCC)[C@]2(OC)C=C1,1
DB09321,Zinc oxide,O=[Zn],0
DB02362,Aminobenzoic acid,NC1=CC=C(C=C1)C(O)=O,0
DB01353,Butobarbital,CCCCC1(CC)C(=O)NC(=O)NC1=O,0
DB08897,Aclidinium,OC(C(=O)O[C@H]1C[N+]2(CCCOC3=CC=CC=C3)CCC1CC2)(C1=CC=CS1)C1=CC=CS1,0
DB02959,Oxitriptan,N[C@@H](CC1=CNC2=C1C=C(O)C=C2)C(O)=O,0
DB00879,Emtricitabine,NC1=NC(=O)N(C=C1F)[C@@H]1CS[C@H](CO)O1,0
DB00969,Alosetron,CN1C2=C(C3=CC=CC=C13)C(=O)N(CC1=C(C)NC=N1)CC2,0
DB08901,Ponatinib,CN1CCN(CC2=CC=C(NC(=O)C3=CC(C#CC4=CN=C5C=CC=NN45)=C(C)C=C3)C=C2C(F)(F)F)CC1,0
DB01340,Cilazapril,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@H]1CCCN2CCC[C@H](N2C1=O)C(O)=O,0
DB00957,Norgestimate,[H][C@@]12CC[C@@](OC(C)=O)(C#C)[C@@]1(CC)CC[C@]1([H])[C@@]3([H])CC\C(C=C3CC[C@@]21[H])=N/O,0
DB01099,Flucytosine,NC1=C(F)C=NC(=O)N1,0
DB00975,Dipyridamole,OCCN(CCO)C1=NC2=C(N=C(N=C2N2CCCCC2)N(CCO)CCO)C(=N1)N1CCCCC1,0
DB08943,Isoconazole,ClC1=CC(Cl)=C(C=C1)C(CN1C=CN=C1)OCC1=C(Cl)C=CC=C1Cl,0
DB11121,Chloroxylenol,CC1=CC(O)=CC(C)=C1Cl,0
DB00256,Lymecycline,[H][C@@]12C[C@@]3([H])C(C(=O)C4=C(O)C=CC=C4[C@@]3(C)O)=C(O)[C@]1(O)C(=O)C(C(=O)NCNCCCC[C@H](N)C(O)=O)=C(O)[C@H]2N(C)C,0
DB11104,Sulfur hexafluoride,FS(F)(F)(F)(F)F,0
DB11272,Methyl undecenoyl leucinate,COC(=O)[C@H](CC(C)C)NC(=O)CCCCCCCCC=C,0
DB01571,3-Methylfentanyl,CCC(=O)N(C1CCN(CCC2=CC=CC=C2)CC1C)C1=CC=CC=C1,1
DB01435,Antipyrine,CN1N(C(=O)C=C1C)C1=CC=CC=C1,0
DB01057,Echothiophate,CCOP(=O)(OCC)SCC[N+](C)(C)C,0
DB09148,Florbetaben (18F),CNC1=CC=C(\C=C\C2=CC=C(OCCOCCOCC[18F])C=C2)C=C1,0
DB00545,Pyridostigmine,CN(C)C(=O)OC1=C[N+](C)=CC=C1,0
DB00214,Torasemide,CC(C)NC(=O)NS(=O)(=O)C1=C(NC2=CC=CC(C)=C2)C=CN=C1,0
